Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.73,0,0.107179494,0.107179494,0.093492851,0.107179494,0.093492851,0,0,0,0,6.589220215,48.09098697,56.8227458,1053053000
13.74,0,0.107170692,0.107170692,0.09348405,0.107170692,0.09348405,0,0,0,0,6.587086738,48.0762759,56.81493163,1053820000
13.75,0,0.107161908,0.107161908,0.093475266,0.107161908,0.093475266,0,0,0,0,6.584957071,48.06158759,56.80713026,1054587000
13.76,0,0.107153141,0.107153141,0.093466499,0.107153141,0.093466499,0,0,0,0,6.582830245,48.04687413,56.79931684,1055354000
13.77,0,0.107144393,0.107144393,0.09345775,0.107144393,0.09345775,0,0,0,0,6.580706827,48.03219834,56.79152489,1056121000
13.78,0,0.107135664,0.107135664,0.093449021,0.107135664,0.093449021,0,0,0,0,6.57858679,48.01753833,56.7837425,1056888000
13.79,0,0.10712695,0.10712695,0.093440307,0.10712695,0.093440307,0,0,0,0,6.576470111,48.00285307,56.7759473,1057655000
13.8,0,0.107118256,0.107118256,0.093431613,0.107118256,0.093431613,0,0,0,0,6.574356615,47.98821227,56.76817757,1058422000
13.81,0,0.107109577,0.107109577,0.093422934,0.107109577,0.093422934,0,0,0,0,6.57224629,47.97358066,56.76041406,1059189000
13.82,0,0.107100916,0.107100916,0.093414274,0.107100916,0.093414274,0,0,0,0,6.570139427,47.95895907,56.75265683,1059956000
13.83,0,0.107092274,0.107092274,0.093405631,0.107092274,0.093405631,0,0,0,0,6.568035988,47.94432605,56.74489423,1060723000
13.84,0,0.107083649,0.107083649,0.093397007,0.107083649,0.093397007,0,0,0,0,6.565935617,47.92972363,56.73714966,1061490000
13.85,0,0.107075042,0.107075042,0.0933884,0.107075042,0.0933884,0,0,0,0,6.563838775,47.915145,56.72941878,1062257000
13.86,0,0.10706645,0.10706645,0.093379808,0.10706645,0.093379808,0,0,0,0,6.561744927,47.90056204,56.72168696,1063024000
13.87,0,0.107057877,0.107057877,0.093371235,0.107057877,0.093371235,0,0,0,0,6.559654753,47.88597556,56.71395373,1063791000
13.88,0,0.107049324,0.107049324,0.093362681,0.107049324,0.093362681,0,0,0,0,6.557567518,47.8714264,56.70624235,1064558000
13.89,0,0.107040784,0.107040784,0.093354142,0.107040784,0.093354142,0,0,0,0,6.555483551,47.85687902,56.69853299,1065325000
13.9,0,0.107032262,0.107032262,0.093345619,0.107032262,0.093345619,0,0,0,0,6.553402898,47.84232053,56.69081852,1066091000
13.91,0,0.107023757,0.107023757,0.093337115,0.107023757,0.093337115,0,0,0,0,6.551325232,47.82779331,56.68312254,1066858000
13.92,0,0.10701527,0.10701527,0.093328627,0.10701527,0.093328627,0,0,0,0,6.549251205,47.81328337,56.6754365,1067625000
13.93,0,0.107006801,0.107006801,0.093320158,0.107006801,0.093320158,0,0,0,0,6.547180111,47.79878245,56.66775686,1068392000
13.94,0,0.106998347,0.106998347,0.093311705,0.106998347,0.093311705,0,0,0,0,6.545112229,47.78425628,56.66006453,1069159000
13.95,0,0.10698991,0.10698991,0.093303267,0.10698991,0.093303267,0,0,0,0,6.543048104,47.76978343,56.65240164,1069926000
13.96,0,0.10698149,0.10698149,0.093294848,0.10698149,0.093294848,0,0,0,0,6.540986835,47.75532028,56.64474561,1070693000
13.97,0,0.106973088,0.106973088,0.093286445,0.106973088,0.093286445,0,0,0,0,6.53892887,47.74083908,56.63708068,1071460000
13.98,0,0.106964702,0.106964702,0.09327806,0.106964702,0.09327806,0,0,0,0,6.53687383,47.72638093,56.62942978,1072227000
13.99,0,0.106956333,0.106956333,0.093269691,0.106956333,0.093269691,0,0,0,0,6.534822418,47.71195459,56.62179674,1072994000
14,0,0.10694798,0.10694798,0.093261338,0.10694798,0.093261338,0,0,0,0,6.532773783,47.69752429,56.61416319,1073761000
14.01,0,0.106939644,0.106939644,0.093253002,0.106939644,0.093253002,0,0,0,0,6.530728568,47.68308373,56.60652481,1074528000
14.02,0,0.106931325,0.106931325,0.093244682,0.106931325,0.093244682,0,0,0,0,6.528686599,47.66868062,56.59890787,1075295000
14.03,0,0.106923022,0.106923022,0.09323638,0.106923022,0.09323638,0,0,0,0,6.526647853,47.65428849,56.59129794,1076062000
14.04,0,0.106914735,0.106914735,0.093228093,0.106914735,0.093228093,0,0,0,0,6.524611996,47.63989785,56.5836903,1076829000
14.05,0,0.106906467,0.106906467,0.093219824,0.106906467,0.093219824,0,0,0,0,6.522579711,47.62550499,56.576082,1077596000
14.06,0,0.106898213,0.106898213,0.093211571,0.106898213,0.093211571,0,0,0,0,6.520550387,47.61114352,56.56849219,1078363000
14.07,0,0.106889977,0.106889977,0.093203334,0.106889977,0.093203334,0,0,0,0,6.518524327,47.59679911,56.56091264,1079130000
14.08,0,0.106881757,0.106881757,0.093195114,0.106881757,0.093195114,0,0,0,0,6.516501077,47.58242155,56.55331657,1079897000
14.09,0,0.106873552,0.106873552,0.093186909,0.106873552,0.093186909,0,0,0,0,6.514481163,47.56809092,56.54574695,1080664000
14.1,0,0.106865363,0.106865363,0.093178721,0.106865363,0.093178721,0,0,0,0,6.512464762,47.5537781,56.53818763,1081431000
14.11,0,0.106857192,0.106857192,0.09317055,0.106857192,0.09317055,0,0,0,0,6.510451289,47.53944706,56.53061976,1082198000
14.12,0,0.106849037,0.106849037,0.093162394,0.106849037,0.093162394,0,0,0,0,6.508440646,47.52513978,56.52306638,1082965000
14.13,0,0.106840897,0.106840897,0.093154255,0.106840897,0.093154255,0,0,0,0,6.506433183,47.51085032,56.51552376,1083732000
14.14,0,0.106832775,0.106832775,0.093146133,0.106832775,0.093146133,0,0,0,0,6.504428972,47.49657088,56.50798753,1084499000
14.15,0,0.106824667,0.106824667,0.093138025,0.106824667,0.093138025,0,0,0,0,6.502428086,47.48228227,56.50044711,1085266000
14.16,0,0.106816577,0.106816577,0.093129934,0.106816577,0.093129934,0,0,0,0,6.500430351,47.46803189,56.49292862,1086033000
14.17,0,0.106808501,0.106808501,0.093121859,0.106808501,0.093121859,0,0,0,0,6.498435462,47.45378496,56.48541348,1086800000
14.18,0,0.106800442,0.106800442,0.0931138,0.106800442,0.0931138,0,0,0,0,6.49644372,47.43952017,56.47788965,1087567000
14.19,0,0.106792398,0.106792398,0.093105756,0.106792398,0.093105756,0,0,0,0,6.494455296,47.42530244,56.47039229,1088334000
14.2,0,0.106784371,0.106784371,0.093097728,0.106784371,0.093097728,0,0,0,0,6.492469664,47.4110799,56.46289385,1089101000
14.21,0,0.106776359,0.106776359,0.093089716,0.106776359,0.093089716,0,0,0,0,6.490487271,47.3968539,56.45539444,1089868000
14.22,0,0.106768364,0.106768364,0.093081721,0.106768364,0.093081721,0,0,0,0,6.48850807,47.38266012,56.44791356,1090635000
14.23,0,0.106760384,0.106760384,0.093073741,0.106760384,0.093073741,0,0,0,0,6.486531704,47.3684771,56.44044001,1091401000
14.24,0,0.106752418,0.106752418,0.093065776,0.106752418,0.093065776,0,0,0,0,6.484558476,47.35427638,56.43295785,1092168000
14.25,0,0.106744469,0.106744469,0.093057827,0.106744469,0.093057827,0,0,0,0,6.482588531,47.34011505,56.42549799,1092935000
14.26,0,0.106736537,0.106736537,0.093049895,0.106736537,0.093049895,0,0,0,0,6.480621345,47.32595795,56.41804199,1093703000
14.27,0,0.106728619,0.106728619,0.093041976,0.106728619,0.093041976,0,0,0,0,6.478657338,47.31181723,56.41059588,1094470000
14.28,0,0.106720717,0.106720717,0.093034074,0.106720717,0.093034074,0,0,0,0,6.476696563,47.29766119,56.4031423,1095236000
14.29,0,0.10671283,0.10671283,0.093026187,0.10671283,0.093026187,0,0,0,0,6.474738563,47.28353566,56.39570687,1096003000
14.3,0,0.106704959,0.106704959,0.093018317,0.106704959,0.093018317,0,0,0,0,6.47278374,47.26942887,56.38828261,1096770000
14.31,0,0.106697101,0.106697101,0.093010459,0.106697101,0.093010459,0,0,0,0,6.470832119,47.2553063,56.38085064,1097537000
14.32,0,0.106689262,0.106689262,0.093002619,0.106689262,0.093002619,0,0,0,0,6.468883341,47.24121363,56.37343638,1098304000
14.33,0,0.106681436,0.106681436,0.092994794,0.106681436,0.092994794,0,0,0,0,6.466937637,47.22713263,56.36602956,1099071000
14.34,0,0.106673627,0.106673627,0.092986985,0.106673627,0.092986985,0,0,0,0,6.464994726,47.21303414,56.35861467,1099838000
14.35,0,0.106665832,0.106665832,0.09297919,0.106665832,0.09297919,0,0,0,0,6.463055409,47.19898246,56.35122563,1100605000
14.36,0,0.106658051,0.106658051,0.092971409,0.106658051,0.092971409,0,0,0,0,6.461118532,47.18492843,56.34383726,1101372000
14.37,0,0.106650288,0.106650288,0.092963646,0.106650288,0.092963646,0,0,0,0,6.459185072,47.1708711,56.33644766,1102139000
14.38,0,0.106642539,0.106642539,0.092955896,0.106642539,0.092955896,0,0,0,0,6.457254546,47.15683874,56.32907292,1102906000
14.39,0,0.106634804,0.106634804,0.092948161,0.106634804,0.092948161,0,0,0,0,6.455326732,47.14281749,56.32170579,1103673000
14.4,0,0.106627085,0.106627085,0.092940442,0.106627085,0.092940442,0,0,0,0,6.453402002,47.12877847,56.31432999,1104440000
14.41,0,0.10661938,0.10661938,0.092932737,0.10661938,0.092932737,0,0,0,0,6.451480506,47.11478799,56.30698146,1105207000
14.42,0,0.106611692,0.106611692,0.092925049,0.106611692,0.092925049,0,0,0,0,6.449561739,47.1007997,56.29963563,1105974000
14.43,0,0.106604017,0.106604017,0.092917375,0.106604017,0.092917375,0,0,0,0,6.447646153,47.086796,56.29228227,1106741000
14.44,0,0.106596358,0.106596358,0.092909716,0.106596358,0.092909716,0,0,0,0,6.445733317,47.07282289,56.28494706,1107508000
14.45,0,0.106588713,0.106588713,0.09290207,0.106588713,0.09290207,0,0,0,0,6.443823559,47.0588695,56.2776236,1108275000
14.46,0,0.106581084,0.106581084,0.092894442,0.106581084,0.092894442,0,0,0,0,6.441917051,47.04490017,56.2702922,1109042000
14.47,0,0.106573469,0.106573469,0.092886827,0.106573469,0.092886827,0,0,0,0,6.440013189,47.03096152,56.26297913,1109809000
14.48,0,0.106565868,0.106565868,0.092879226,0.106565868,0.092879226,0,0,0,0,6.438112473,47.01703479,56.25567345,1110576000
14.49,0,0.106558283,0.106558283,0.092871641,0.106558283,0.092871641,0,0,0,0,6.436214601,47.00309269,56.2483607,1111343000
14.5,0,0.106550713,0.106550713,0.09286407,0.106550713,0.09286407,0,0,0,0,6.434319369,46.98918128,56.24106628,1112110000
14.51,0,0.106543155,0.106543155,0.092856513,0.106543155,0.092856513,0,0,0,0,6.432427608,46.97528925,56.23378283,1112877000
14.52,0,0.106535613,0.106535613,0.09284897,0.106535613,0.09284897,0,0,0,0,6.430538683,46.96138194,56.22649235,1113644000
14.53,0,0.106528086,0.106528086,0.092841444,0.106528086,0.092841444,0,0,0,0,6.428652469,46.94750471,56.21921975,1114411000
14.54,0,0.106520575,0.106520575,0.092833932,0.106520575,0.092833932,0,0,0,0,6.426768964,46.93363219,56.2119512,1115178000
14.55,0,0.106513076,0.106513076,0.092826434,0.106513076,0.092826434,0,0,0,0,6.424888899,46.91975324,56.20467957,1115945000
14.56,0,0.106505593,0.106505593,0.092818951,0.106505593,0.092818951,0,0,0,0,6.423011309,46.90590415,56.19742602,1116712000
14.57,0,0.106498124,0.106498124,0.092811481,0.106498124,0.092811481,0,0,0,0,6.42113708,46.89206742,56.19017972,1117479000
14.58,0,0.106490668,0.106490668,0.092804025,0.106490668,0.092804025,0,0,0,0,6.419265628,46.87822166,56.18292987,1118246000
14.59,0,0.106483227,0.106483227,0.092796585,0.106483227,0.092796585,0,0,0,0,6.417396851,46.86440056,56.17569496,1119013000
14.6,0,0.106475801,0.106475801,0.092789159,0.106475801,0.092789159,0,0,0,0,6.415531226,46.85059944,56.16847174,1119780000
14.61,0,0.106468388,0.106468388,0.092781745,0.106468388,0.092781745,0,0,0,0,6.413668274,46.83677497,56.16123729,1120546000
14.62,0,0.106460991,0.106460991,0.092774349,0.106460991,0.092774349,0,0,0,0,6.411808419,46.82298977,56.15402512,1121313000
14.63,0,0.106453608,0.106453608,0.092766965,0.106453608,0.092766965,0,0,0,0,6.409951284,46.80921002,56.14681733,1122080000
14.64,0,0.106446238,0.106446238,0.092759595,0.106446238,0.092759595,0,0,0,0,6.408096814,46.79541188,56.13960101,1122847000
14.65,0,0.106438882,0.106438882,0.092752239,0.106438882,0.092752239,0,0,0,0,6.406245464,46.78165597,56.13240853,1123614000
14.66,0,0.10643154,0.10643154,0.092744898,0.10643154,0.092744898,0,0,0,0,6.404397154,46.76791063,56.12522274,1124381000
14.67,0,0.106424213,0.106424213,0.09273757,0.106424213,0.09273757,0,0,0,0,6.402551556,46.7541505,56.11803029,1125148000
14.68,0,0.106416899,0.106416899,0.092730257,0.106416899,0.092730257,0,0,0,0,6.40070902,46.74042913,56.11085985,1125915000
14.69,0,0.106409602,0.106409602,0.092722959,0.106409602,0.092722959,0,0,0,0,6.398868841,46.72667774,56.10367498,1126682000
14.7,0,0.106402315,0.106402315,0.092715673,0.106402315,0.092715673,0,0,0,0,6.397031999,46.7129738,56.09651642,1127449000
14.71,0,0.106395041,0.106395041,0.092708399,0.106395041,0.092708399,0,0,0,0,6.395197911,46.69928147,56.08936551,1128216000
14.72,0,0.106387785,0.106387785,0.092701143,0.106387785,0.092701143,0,0,0,0,6.393366526,46.68556723,56.08220406,1128983000
14.73,0,0.106380542,0.106380542,0.0926939,0.106380542,0.0926939,0,0,0,0,6.391537743,46.67188382,56.07506094,1129750000
14.74,0,0.106373311,0.106373311,0.092686669,0.106373311,0.092686669,0,0,0,0,6.389712062,46.65822012,56.06792935,1130517000
14.75,0,0.106366095,0.106366095,0.092679452,0.106366095,0.092679452,0,0,0,0,6.387889407,46.64453481,56.06078688,1131284000
14.76,0,0.106358893,0.106358893,0.092672251,0.106358893,0.092672251,0,0,0,0,6.386069448,46.63088991,56.05366781,1132051000
14.77,0,0.106351704,0.106351704,0.092665061,0.106351704,0.092665061,0,0,0,0,6.384252183,46.61725557,56.04655586,1132818000
14.78,0,0.106344527,0.106344527,0.092657884,0.106344527,0.092657884,0,0,0,0,6.382437535,46.6035905,56.03942866,1133585000
14.79,0,0.106337365,0.106337365,0.092650723,0.106337365,0.092650723,0,0,0,0,6.380625832,46.58997397,56.0323289,1134352000
14.8,0,0.106330216,0.106330216,0.092643574,0.106330216,0.092643574,0,0,0,0,6.37881732,46.57636997,56.02523658,1135119000
14.81,0,0.106323083,0.106323083,0.09263644,0.106323083,0.09263644,0,0,0,0,6.377011371,46.56274378,56.01813373,1135886000
14.82,0,0.106315962,0.106315962,0.092629319,0.106315962,0.092629319,0,0,0,0,6.375208157,46.54915683,56.01105353,1136653000
14.83,0,0.106308854,0.106308854,0.092622212,0.106308854,0.092622212,0,0,0,0,6.373407478,46.53554716,56.00396254,1137420000
14.84,0,0.10630176,0.10630176,0.092615118,0.10630176,0.092615118,0,0,0,0,6.371609957,46.52197693,55.99689367,1138187000
14.85,0,0.106294679,0.106294679,0.092608036,0.106294679,0.092608036,0,0,0,0,6.369814966,46.50841141,55.98982894,1138954000
14.86,0,0.106287612,0.106287612,0.092600969,0.106287612,0.092600969,0,0,0,0,6.368023033,46.49484028,55.98276195,1139721000
14.87,0,0.106280559,0.106280559,0.092593916,0.106280559,0.092593916,0,0,0,0,6.366233701,46.48130064,55.97571355,1140488000
14.88,0,0.106273518,0.106273518,0.092586876,0.106273518,0.092586876,0,0,0,0,6.36444702,46.46776629,55.96866942,1141255000
14.89,0,0.106266491,0.106266491,0.092579849,0.106266491,0.092579849,0,0,0,0,6.362663363,46.45422346,55.96162148,1142022000
14.9,0,0.106259475,0.106259475,0.092572832,0.106259475,0.092572832,0,0,0,0,6.360882329,46.44070783,55.95458977,1142789000
14.91,0,0.106252474,0.106252474,0.092565831,0.106252474,0.092565831,0,0,0,0,6.359103938,46.42720969,55.94756894,1143556000
14.92,0,0.106245486,0.106245486,0.092558844,0.106245486,0.092558844,0,0,0,0,6.357328494,46.41369166,55.9405382,1144323000
14.93,0,0.106238512,0.106238512,0.09255187,0.106238512,0.09255187,0,0,0,0,6.355555667,46.40020573,55.93352633,1145090000
14.94,0,0.10623155,0.10623155,0.092544908,0.10623155,0.092544908,0,0,0,0,6.353785552,46.38670451,55.9265074,1145857000
14.95,0,0.106224601,0.106224601,0.092537959,0.106224601,0.092537959,0,0,0,0,6.352018278,46.37324302,55.91951114,1146623000
14.96,0,0.106217666,0.106217666,0.092531023,0.106217666,0.092531023,0,0,0,0,6.350253338,46.35978725,55.9125198,1147390000
14.97,0,0.106210744,0.106210744,0.092524101,0.106210744,0.092524101,0,0,0,0,6.348491761,46.3463241,55.9055247,1148158000
14.98,0,0.106203835,0.106203835,0.092517193,0.106203835,0.092517193,0,0,0,0,6.346732389,46.3328789,55.89854136,1148924000
14.99,0,0.106196937,0.106196937,0.092510294,0.106196937,0.092510294,0,0,0,0,6.344975975,46.31943403,55.89155905,1149691000
15,0,0.106190053,0.106190053,0.092503411,0.106190053,0.092503411,0,0,0,0,6.34322219,46.30601461,55.88459194,1150458000
15.01,0,0.106183183,0.106183183,0.09249654,0.106183183,0.09249654,0,0,0,0,6.341471384,46.29261612,55.87763702,1151225000
15.02,0,0.106176324,0.106176324,0.092489681,0.106176324,0.092489681,0,0,0,0,6.3397227,46.27918666,55.87066734,1151992000
15.03,0,0.106169479,0.106169479,0.092482836,0.106169479,0.092482836,0,0,0,0,6.337977117,46.26579862,55.86372082,1152759000
15.04,0,0.106162647,0.106162647,0.092476004,0.106162647,0.092476004,0,0,0,0,6.336234031,46.25242289,55.8567825,1153526000
15.05,0,0.106155827,0.106155827,0.092469184,0.106155827,0.092469184,0,0,0,0,6.334493991,46.23902576,55.84983323,1154293000
15.06,0,0.106149021,0.106149021,0.092462378,0.106149021,0.092462378,0,0,0,0,6.33275642,46.22566997,55.84290799,1155060000
15.07,0,0.106142226,0.106142226,0.092455584,0.106142226,0.092455584,0,0,0,0,6.331021514,46.21229866,55.83597556,1155827000
15.08,0,0.106135444,0.106135444,0.092448802,0.106135444,0.092448802,0,0,0,0,6.329289223,46.19895285,55.82905831,1156594000
15.09,0,0.106128676,0.106128676,0.092442034,0.106128676,0.092442034,0,0,0,0,6.327559418,46.18561941,55.8221493,1157361000
15.1,0,0.106121918,0.106121918,0.092435275,0.106121918,0.092435275,0,0,0,0,6.325832577,46.17227266,55.81523381,1158128000
15.11,0,0.106115176,0.106115176,0.092428533,0.106115176,0.092428533,0,0,0,0,6.324108345,46.15896599,55.80834144,1158895000
15.12,0,0.106108444,0.106108444,0.092421802,0.106108444,0.092421802,0,0,0,0,6.322386947,46.14563825,55.80143857,1159662000
15.13,0,0.106101726,0.106101726,0.092415083,0.106101726,0.092415083,0,0,0,0,6.320667827,46.132343,55.79455516,1160429000
15.14,0,0.10609502,0.10609502,0.092408377,0.10609502,0.092408377,0,0,0,0,6.318951587,46.11906718,55.7876832,1161196000
15.15,0,0.106088325,0.106088325,0.092401683,0.106088325,0.092401683,0,0,0,0,6.317237898,46.10576393,55.78079768,1161963000
15.16,0,0.106081644,0.106081644,0.092395002,0.106081644,0.092395002,0,0,0,0,6.315526835,46.09250139,55.77393556,1162730000
15.17,0,0.106074974,0.106074974,0.092388332,0.106074974,0.092388332,0,0,0,0,6.313818646,46.07925104,55.76708093,1163497000
15.18,0,0.106068318,0.106068318,0.092381676,0.106068318,0.092381676,0,0,0,0,6.312112651,46.06597242,55.76021282,1164264000
15.19,0,0.106061673,0.106061673,0.09237503,0.106061673,0.09237503,0,0,0,0,6.310409478,46.05274162,55.75337165,1165031000
15.2,0,0.106055042,0.106055042,0.092368399,0.106055042,0.092368399,0,0,0,0,6.308708972,46.03948163,55.74651577,1165798000
15.21,0,0.106048422,0.106048422,0.09236178,0.106048422,0.09236178,0,0,0,0,6.307010881,46.02626251,55.73968365,1166565000
15.22,0,0.106041815,0.106041815,0.092355172,0.106041815,0.092355172,0,0,0,0,6.305315454,46.01305586,55.73285947,1167332000
15.23,0,0.106035218,0.106035218,0.092348576,0.106035218,0.092348576,0,0,0,0,6.303622891,45.99982961,55.72602547,1168099000
15.24,0,0.106028635,0.106028635,0.092341993,0.106028635,0.092341993,0,0,0,0,6.301932914,45.98664355,55.71921459,1168866000
15.25,0,0.106022065,0.106022065,0.092335422,0.106022065,0.092335422,0,0,0,0,6.300245344,45.97343466,55.71239281,1169633000
15.26,0,0.106015506,0.106015506,0.092328863,0.106015506,0.092328863,0,0,0,0,6.298560355,45.96026837,55.70559546,1170400000
15.27,0,0.106008959,0.106008959,0.092322316,0.106008959,0.092322316,0,0,0,0,6.296877871,45.94709891,55.69879776,1171167000
15.28,0,0.106002424,0.106002424,0.092315782,0.106002424,0.092315782,0,0,0,0,6.295198267,45.9339252,55.69199852,1171934000
15.29,0,0.105995901,0.105995901,0.092309259,0.105995901,0.092309259,0,0,0,0,6.293521188,45.92079052,55.68522182,1172701000
15.3,0,0.105989389,0.105989389,0.092302746,0.105989389,0.092302746,0,0,0,0,6.291846256,45.90761993,55.6784275,1173468000
15.31,0,0.10598289,0.10598289,0.092296248,0.10598289,0.092296248,0,0,0,0,6.290174223,45.89449723,55.67165996,1174235000
15.32,0,0.105976404,0.105976404,0.092289761,0.105976404,0.092289761,0,0,0,0,6.288504711,45.88138176,55.66489765,1175001000
15.33,0,0.105969929,0.105969929,0.092283287,0.105969929,0.092283287,0,0,0,0,6.286838094,45.86825304,55.65812885,1175768000
15.34,0,0.105963466,0.105963466,0.092276823,0.105963466,0.092276823,0,0,0,0,6.285173491,45.8551491,55.65137562,1176535000
